UTMMAP1,UTMMAP2,UTMMAP3,UTMMAP4,UTMSCALE,LAND_NO,EVAPRICE
5433,1,0000,170,5000,2,150.00000000
5433,1,0000,170,5000,8,150.00000000
5433,1,0000,170,5000,37,400.00000000
5433,1,0000,171,5000,7,550.00000000
5433,1,0000,171,5000,17,400.00000000
5433,1,0000,171,5000,43,510.00000000
5433,1,0000,171,5000,154,440.00000000
5433,1,0000,172,5000,8,550.00000000
5433,1,0000,177,5000,9,200.00000000
5433,1,0000,185,5000,373,210.00000000
5432,1,0000,018,5000,38,1500.00000000
5432,1,0000,018,5000,59,8750.00000000
5432,1,0000,018,5000,73,10000.00000000
5432,1,0000,022,5000,8,3500.00000000
5432,1,0000,138,5000,41,7000.00000000
5432,1,0624,00,4000,3,2450.00000000
5432,1,0624,04,2000,3,4500.00000000
5432,1,0624,04,2000,12,1150.00000000
5432,1,0624,04,2000,108,2800.00000000
5432,1,0626,03,2000,36,6000.00000000
5432,1,0824,00,4000,28,1500.00000000
5432,1,1226,00,4000,1,1150.00000000
5432,1,1226,02,2000,17,3050.00000000
5432,1,1226,02,2000,31,3200.00000000
5432,1,1226,02,2000,38,2100.00000000
5432,1,1226,02,2000,66,3200.00000000
5432,1,1226,02,2000,92,3200.00000000
5432,1,1226,02,2000,95,3200.00000000
5432,1,1226,02,2000,101,3200.00000000
5432,1,1226,04,2000,44,3200.00000000
5432,1,1422,00,4000,4,7500.00000000
5432,1,1424,00,4000,2,2650.00000000
5432,1,1426,01,2000,68,1150.00000000
5432,1,1426,03,2000,3,3500.00000000
5432,1,1426,03,2000,12,3500.00000000
5432,1,1624,02,2000,4,3750.00000000
5432,1,1624,02,2000,20,1800.00000000
5432,1,1626,01,2000,7,3750.00000000
5432,1,1626,01,2000,12,1150.00000000
5432,1,1626,01,2000,55,1500.00000000
5432,1,1626,04,2000,3,4300.00000000
5432,1,2206,00,4000,36,2000.00000000
5432,1,2206,00,4000,55,9000.00000000
5432,1,2206,00,4000,68,2750.00000000
5432,1,2206,00,4000,75,2450.00000000
5432,1,2206,00,4000,81,2450.00000000
5432,1,2404,00,4000,11,3700.00000000
5432,1,2406,00,4000,1,7900.00000000
5432,1,2406,00,4000,37,1850.00000000
5432,1,2406,00,4000,48,2150.00000000
5432,1,2406,00,4000,54,2450.00000000
5432,1,2406,00,4000,77,2450.00000000
5432,1,2406,00,4000,80,2450.00000000
5432,1,2406,00,4000,160,2000.00000000
5432,1,2406,00,4000,164,1000.00000000
5432,1,2406,00,4000,178,7900.00000000
5432,1,2406,00,4000,209,1300.00000000
5432,1,2406,00,4000,215,2750.00000000
5432,1,2408,00,4000,11,2750.00000000
5432,1,2606,00,4000,24,2450.00000000
5432,1,2606,00,4000,33,1550.00000000
5432,1,2606,00,4000,82,2150.00000000
5432,1,2606,00,4000,94,1550.00000000
5432,1,2606,00,4000,105,6750.00000000
5432,1,2606,00,4000,178,2150.00000000
5432,1,2606,00,4000,198,2450.00000000
5432,1,2606,00,4000,201,2450.00000000
5433,1,0000,006,5000,21,130.00000000
5433,1,0000,006,5000,24,130.00000000
5433,1,0000,007,5000,51,170.00000000
5433,1,0000,009,5000,41,250.00000000
5433,1,0000,011,5000,143,130.00000000
5433,1,0000,012,5000,74,130.00000000
5433,1,0000,013,5000,29,130.00000000
5433,1,0000,014,5000,37,130.00000000
5433,1,0000,036,5000,67,250.00000000
5433,1,0000,037,5000,7,170.00000000
5433,1,0000,042,5000,5,230.00000000
5433,1,0000,050,5000,9,470.00000000
5433,1,0000,050,5000,95,250.00000000
5433,1,0000,051,5000,86,330.00000000
